,url_hotel,description_hotel,score_hotel,coordinates_hotel,adresse_hotel,children_hotel,animals_hotel,hotel_index,lat,lon
0,https://www.booking.com/hotel/fr/le-neptune-en-camargue.fr.html?aid=304142&label=gen173nr-1DCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4AqDQmZsGwAIB0gIkOGY1MjNkZDMtNGE1Ni00YWIyLWFhZjUtMmZiMTlmMTExNWMx2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=class&srpvid=5dde6050e9bb0058&srepoch=1667655713&from_beach_sr=1&beach_sr_walking_distance=276&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Le Neptune en Camargue!  pour économiser.Doté d'une terrasse, l'Hôtel Le Neptune en Camargue est situé aux Saintes-Maries-de-la-Mer, en Provence-Alpes-Côte d'Azur, à 400 mètres de la plage d'Arenas et à 500 mètres de celle d'Amphora. Doté d'un jardin, cet hôtel 3 étoiles propose des chambres climatisées avec connexion Wi-Fi gratuite et salle de bains privative. Un parking privé est disponible sur place.Toutes les chambres comprennent un bureau et une télévision à écran plat. Certaines offrent une vue sur le lac.Vous séjournerez à 500 mètres de la plage de Crin Blanc et à 39 km de l'amphithéâtre d'Arles. L'aéroport de Montpellier-Méditerranée, le plus proche, est à 53 km. ","['7,8']","43.45212700,4.42534700","14 Rue Jean Aicard, 13460 Les Saintes-Maries-de-la-Mer, France",Tous les enfants sont les bienvenus.,None,844,43.45212700,4.42534700
0,https://www.booking.com/hotel/fr/appartement-calme-a-deux-pas-de-la-mer.fr.html?aid=304142&label=gen173nr-1DCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4AqDQmZsGwAIB0gIkOGY1MjNkZDMtNGE1Ni00YWIyLWFhZjUtMmZiMTlmMTExNWMx2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=class&srpvid=5dde6050e9bb0058&srepoch=1667655713&from_beach_sr=1&beach_sr_walking_distance=312&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Doté d'une terrasse, l'Appartement calme à deux pas de la mer est situé aux Saintes-Maries-de-la-Mer, à 600 mètres de la plage de l'Est, de la plage de l'Amphora et à 1 km de celle des Arenas.Cet appartement comprend une chambre, un salon, une télévision à écran plat, une kitchenette équipée avec un coin repas ainsi qu'une salle de bains pourvue d'une douche et d'un lave-linge.L'amphithéâtre d'Arles se trouve à 39 km. L'aéroport de Montpellier-Méditerranée est le plus proche, 54 km de l'Appartement calme à deux pas de la mer. ","['8,2']","43.45563851,4.43499494","rez de chaussée 10 carriero dou pounentau, 13460 Les Saintes-Maries-de-la-Mer, France",Tous les enfants sont les bienvenus.,Les animaux de compagnie ne sont pas admis au sein de l'établissement. ,845,43.45563851,4.43499494
0,https://www.booking.com/hotel/fr/le-tau-saintes-maries-de-la-mer.fr.html?aid=304142&label=gen173nr-1DCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4AqDQmZsGwAIB0gIkOGY1MjNkZDMtNGE1Ni00YWIyLWFhZjUtMmZiMTlmMTExNWMx2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=class&srpvid=5dde6050e9bb0058&srepoch=1667655713&from_beach_sr=1&beach_sr_walking_distance=348&from=searchresults#hotelTmpl,"Situé aux Saintes-Maries-de-la-Mer, à 600 mètres de la plage d'Arenas et de celle d'Amphora, l'établissement Le Tau propose des hébergements avec une connexion Wi-Fi gratuite et une télévision. Vous profiterez d'une vue sur la mer et d'un balcon.Doté d'un lecteur DVD, l'appartement comprend 2 chambres, un salon, un coin repas ainsi qu'une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un lave-vaisselle, d'un micro-ondes et d'un réfrigérateur.Vous séjournerez à moins de 1 km de la plage de Crin Blanc et à 39 km de l'amphithéâtre d'Arles. L'aéroport de Montpellier-Méditerranée, le plus proche, est à 54 km. ","['8,8']","43.45372597,4.42946541","Place des Impériaux, 13460 Les Saintes-Maries-de-la-Mer, France",None,Les clients doivent éviter de faire du bruit entre 22h00 et 8h00.,846,43.45372597,4.42946541
0,https://www.booking.com/hotel/fr/cmr.fr.html?aid=304142&label=gen173nr-1DCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4AqDQmZsGwAIB0gIkOGY1MjNkZDMtNGE1Ni00YWIyLWFhZjUtMmZiMTlmMTExNWMx2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=class&srpvid=5dde6050e9bb0058&srepoch=1667655713&from_beach_sr=1&beach_sr_walking_distance=176&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Cmr!  pour économiser.Offrant une vue sur le jardin et une connexion Wi-Fi gratuite, le Cmr propose un hébergement idéalement situé aux Saintes-Maries-de-la-Mer, à proximité des plages d'Arenas, d'Amphora et de Crin Blanc.Revêtus de carrelage, les logements comprennent un coin salon avec une télévision à écran plat, une cuisine entièrement équipée avec un coin repas et une salle de bains privative. Un micro-ondes, un réfrigérateur, des plaques de cuisson, une bouilloire et une machine à café sont également fournis.Lors de votre séjour, vous pourrez profiter d'un jardin avec un barbecue. La région est prisée pour pratiquer la randonnée et la plongée avec tuba.L'amphithéâtre d'Arles se trouve à 40 km. L'aéroport de Montpellier-Méditerranée, le plus proche, est à 54 km. ","['7,7']","43.45125300,4.42577500","6 rue jean jaures, 13460 Les Saintes-Maries-de-la-Mer, France",Tous les enfants sont les bienvenus.,Les animaux de compagnie sont admis sur demande (un supplément peut s'appliquer).,847,43.45125300,4.42577500
0,https://www.booking.com/hotel/fr/la-farigoulette-saintes-maries-de-la-mer.fr.html?aid=304142&label=gen173nr-1DCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4AqDQmZsGwAIB0gIkOGY1MjNkZDMtNGE1Ni00YWIyLWFhZjUtMmZiMTlmMTExNWMx2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=class&srpvid=5dde6050e9bb0058&srepoch=1667655713&from_beach_sr=1&beach_sr_walking_distance=501&from=searchresults#hotelTmpl,"Offrant une vue sur le jardin, la farigoulette propose un hébergement avec un balcon et une bouilloire, à moins de 1 km de la plage d'Arenas. Cet hébergement climatisé se trouve à 800 mètres de la plage d'Amphora. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place.Cet appartement comprend une chambre, une télévision par câble à écran plat, un lave-linge et une salle de bains pourvue d'une baignoire. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.Vous pourrez profiter d'une terrasse.Vous séjournerez à 1 km de la plage d'Est et à 39 km de l'amphithéâtre d'Arles. L'aéroport de Montpellier-Méditerranée, le plus proche, est à 53 km. ","['9,0']","43.45560120,4.43015760","le vaccares 3 appartement n°28 2 avenue des Massoucles, 13460 Les Saintes-Maries-de-la-Mer, France",None,None,848,43.45560120,4.43015760
0,https://www.booking.com/hotel/fr/maison-piscine-vue-mer.fr.html?aid=304142&label=gen173nr-1DCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4AqDQmZsGwAIB0gIkNGE2NDA4M2QtN2VjNi00ZGViLWIxZmItODM3ZTg4OTZiNThl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=class&srpvid=7d1560505cbe007e&srepoch=1667655713&from_beach_sr=1&beach_sr_walking_distance=874&from=searchresults#hotelTmpl,"Située à Bormes-les-Mimosas, la Maison Piscine Vue mer propose un hébergement climatisé avec une piscine privée, une vue sur la mer et une terrasse. Cette maison de vacances dispose d'un court de tennis, d'un barbecue et d'une connexion Wi-Fi gratuite.Cette maison de vacances comprend 3 chambres, une télévision, un lave-linge et 2 salles de bains pourvues d'une douche. Sa cuisine est équipée d'un lave-vaisselle et d'un micro-ondes.Vous séjournerez à proximité de sites d'intérêt tels que le Gaou, la Tripe et la calanque de Port Qui Pisse. L'aéroport de La Môle-Saint-Tropez, le plus proche, est implanté à 16 km. ","['8,5']","43.10161600,6.34975850","7 Sent. des Écureuils, 83230 Bormes-les-Mimosas, France",None,None,849,43.10161600,6.34975850
0,https://www.booking.com/hotel/fr/villa-4-chambres-piscine-vue-mer.fr.html?aid=304142&label=gen173nr-1DCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4AqDQmZsGwAIB0gIkNGE2NDA4M2QtN2VjNi00ZGViLWIxZmItODM3ZTg4OTZiNThl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=class&srpvid=7d1560505cbe007e&srepoch=1667655713&from_beach_sr=1&beach_sr_walking_distance=1042&from=searchresults#hotelTmpl,"Située à environ 1 km de Faviere, la Villa, 4 chambres, piscine, vue mer propose un hébergement avec une piscine extérieure et une connexion Wi-Fi gratuite. Cette villa dispose d'une piscine privée, d'un jardin et d'un parking privé gratuit.Cette villa climatisée comprend 4 chambres séparées, un salon, 4 salles de bains ainsi qu'une kitchenette entièrement équipée avec un micro-ondes et un réfrigérateur. Il dispose également d'une télévision.Vous séjournerez à proximité de sites d'intérêt tels que le Gaou, la plage de la Pointe de Gouron et La Favière. L'aéroport le plus proche, celui de La Môle-Saint-Tropez, est situé à 15 km. ","['7,0']","43.11682064,6.34640700","100 impasse de coustelline , 83230 Bormes-les-Mimosas, France",None,None,850,43.11682064,6.34640700
0,https://www.booking.com/hotel/fr/villa-l-anthemis-villa-5-pieces-piscine-commune.fr.html?aid=304142&label=gen173nr-1DCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4AqDQmZsGwAIB0gIkNGE2NDA4M2QtN2VjNi00ZGViLWIxZmItODM3ZTg4OTZiNThl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=class&srpvid=7d1560505cbe007e&srepoch=1667655713&from_beach_sr=1&beach_sr_walking_distance=2145&from=searchresults#hotelTmpl,"Situé à Bormes-les-Mimosas, à 39 km de la gare de Toulon, à 40 km du Zénith de Toulon et à 4,5 km de La Favière, l'Amazing holiday home in Bormes les Mimosas with pool propose un hébergement avec une terrasse et une connexion Wi-Fi gratuite. Cette maison de vacances se trouve à 34 km du golf de Beauvallon.Cette maison de vacances comprend 4 chambres, une télévision, un lave-linge et 4 salles de bains pourvues d'une douche. Sa cuisine équipée comporte un lave-vaisselle et un micro-ondes.L'Amazing holiday home in Bormes les Mimosas with pool possède une aire de jeux pour enfants. L'établissement possède un jardin, un barbecue et une piscine extérieure.Vous séjournerez à 22 km du centre d'art Villa Noailles et à 15 km du parcours de golf de Valcros. L'aéroport de Toulon-Hyères, le plus proche, est à 24 km. ",[],"43.14997900,6.34852800","83230 Bormes-les-Mimosas, France",None,None,851,43.14997900,6.34852800
0,https://www.booking.com/hotel/fr/villa-l-oranger-villa-5-pieces-piscine-privee.fr.html?aid=304142&label=gen173nr-1DCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4AqDQmZsGwAIB0gIkNGE2NDA4M2QtN2VjNi00ZGViLWIxZmItODM3ZTg4OTZiNThl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=class&srpvid=7d1560505cbe007e&srepoch=1667655713&from_beach_sr=1&beach_sr_walking_distance=2145&from=searchresults#hotelTmpl,"Situé à Bormes-les-Mimosas, le Provencal Holiday Home in Bormes les Mimosas with Pool propose une piscine privée et une connexion Wi-Fi gratuite. Il possède une terrasse et une aire de jeux pour enfants.Cette maison de vacances comprend 4 chambres, une télévision, un lave-linge et 3 salles de bains pourvues d'une douche. Sa cuisine est équipée d'un lave-vaisselle et d'un micro-ondes.Cette maison de vacances possède un jardin, un barbecue et une piscine extérieure.Vous séjournerez à 2,1 km de la Grande Plage et à 2,5 km de la plage de l'Anglade. L'aéroport de La Môle-Saint-Tropez, le plus proche, est implanté à 19 km. ",[],"43.14997900,6.34852800","83230 Bormes-les-Mimosas, France",None,None,852,43.14997900,6.34852800
0,https://www.booking.com/hotel/fr/villa-mont-des-roses.fr.html?aid=304142&label=gen173nr-1DCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4AqDQmZsGwAIB0gIkNGE2NDA4M2QtN2VjNi00ZGViLWIxZmItODM3ZTg4OTZiNThl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=class&srpvid=7d1560505cbe007e&srepoch=1667655713&from_beach_sr=1&beach_sr_walking_distance=2967&from=searchresults#hotelTmpl,"Située à Bormes-les-Mimosas, la Villa Mont des Roses dispose d'une piscine privée. Cet hébergement climatisé se trouve à 3 km de la Grande Plage. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place.Cette villa comprend 4 chambres, une télévision, un lave-linge et 3 salles de bains pourvues d'une douche. Sa cuisine équipée comporte un lave-vaisselle et un micro-ondes.La Favière se trouve à 4,4 km. L'aéroport le plus proche, celui de La Môle-Saint-Tropez, est situé à 18 km. ","['8,5']","43.14518890,6.33283030","83230 Bormes-les-Mimosas, France",None,None,853,43.14518890,6.33283030
0,https://www.booking.com/hotel/fr/merveille.fr.html?aid=304142&label=gen173nr-1DCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4AqDQmZsGwAIB0gIkNGE2NDA4M2QtN2VjNi00ZGViLWIxZmItODM3ZTg4OTZiNThl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=class&srpvid=7d1560505cbe007e&srepoch=1667655713&from_beach_sr=1&from=searchresults#hotelTmpl,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Merveille!  pour économiser.Située à Bormes-les-Mimosas, la villa Merveille offre une vue sur le lac et les Îles Or et possède une piscine extérieure ouverte en saison ainsi qu'une connexion Wi-Fi gratuite. Un parking privé est accessible sans frais sur place.La villa dispose d'une cuisine, d'une salle à manger et d'un salon avec télévision à écran plat. Elle comprend aussi un barbecue et une terrasse. La villa se compose par ailleurs de 3 chambres à l'étage et d'une, au rez-de-chaussée.L'aéroport de Toulon-Hyères vous attend à 14 km. ","['8,7']","43.15212510,6.30344900","62 Allée des Cîmes, 83019 Bormes-les-Mimosas, France",Tous les enfants sont les bienvenus.,Les clients doivent éviter de faire du bruit entre 23h00 et 7h00.,854,43.15212510,6.30344900
0,https://www.booking.com/hotel/fr/poseidon-mazet-g-58-m2-piscine-privee-garage-individuel.fr.html?aid=304142&label=gen173nr-1DCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4AqDQmZsGwAIB0gIkNGE2NDA4M2QtN2VjNi00ZGViLWIxZmItODM3ZTg4OTZiNThl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=class&srpvid=7d1560505cbe007e&srepoch=1667655713&from_beach_sr=1&beach_sr_walking_distance=777&from=searchresults#hotelTmpl,"Situé à environ 800 mètres de Faviere, le POSEIDON - MAZET G - 58 m2 - Piscine privée - Garage individuel - propose un hébergement avec une piscine extérieure et une connexion Wi-Fi gratuite. Cette villa dispose d'une piscine privée, d'un jardin et d'un parking privé gratuit.La kitchenette est équipée d'un réfrigérateur et d'un four.Vous séjournerez à proximité des plages de l'Anglade, de la Pointe de Gouron et de La Favière. L'aéroport le plus proche, celui de La Môle-Saint-Tropez, est situé à 14 km. ",[],"43.12415000,6.35119200","1825 route de Benat, 83230 Bormes-les-Mimosas, France",None,Les clients doivent éviter de faire du bruit entre 22h00 et 8h00.,855,43.12415000,6.35119200
0,https://www.booking.com/hotel/fr/ferienhaus-mit-pool-bormes-les-mimosas-120s.fr.html?aid=304142&label=gen173nr-1DCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4AqDQmZsGwAIB0gIkNGE2NDA4M2QtN2VjNi00ZGViLWIxZmItODM3ZTg4OTZiNThl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=class&srpvid=7d1560505cbe007e&srepoch=1667655713&from_beach_sr=1&beach_sr_walking_distance=2573&from=searchresults#hotelTmpl,"Situé à 2,6 km de la Grande Plage, à 2,9 km de la plage de l'Anglade et à 5 km de La Favière, le Holiday Home Jalna - BOM120 propose un hébergement à Bormes-les-Mimosas. Offrant une vue sur la mer, cette maison de vacances dispose d'un jardin, d'une piscine privée et d'une connexion Wi-Fi gratuite.Cette maison de vacances comprend 2 chambres, une télévision par satellite, un lave-linge et 3 salles de bains pourvues d'une douche. Sa cuisine est équipée d'un lave-vaisselle et d'un micro-ondes. Un parking privé est disponible sur place.L'aéroport le plus proche, celui de La Môle-Saint-Tropez, est situé à 18 km. ","['5,0']","43.15255365,6.34461521","83230 Bormes-les-Mimosas, France",None,None,856,43.15255365,6.34461521
0,https://www.booking.com/hotel/fr/apartment-le-clos-jardin.fr.html?aid=304142&label=gen173nr-1DCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4AqDQmZsGwAIB0gIkNGE2NDA4M2QtN2VjNi00ZGViLWIxZmItODM3ZTg4OTZiNThl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=class&srpvid=7d1560505cbe007e&srepoch=1667655713&from_beach_sr=1&beach_sr_walking_distance=2373&from=searchresults#hotelTmpl,"Situé à 2,5 km de la plage de l'Anglade, à 2,9 km de la plage de la Pointe de Gouron et à 2,6 km de La Favière, l'Apartment Le Clos-Jardin propose un hébergement à Bormes-les-Mimosas. Situé à 2,4 km de la Grande Plage, il dispose d'un jardin et d'un parking privé gratuit.Cet appartement comprend 2 chambres, une télévision, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un lave-vaisselle et d'un réfrigérateur.L'aéroport de La Môle-Saint-Tropez, le plus proche, est implanté à 13 km. ",[],"43.14619200,6.34163500","83230 Bormes-les-Mimosas, France",None,None,857,43.14619200,6.34163500
0,https://www.booking.com/hotel/fr/la-maison-bormes-les-mimosas.fr.html?aid=304142&label=gen173nr-1DCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4AqDQmZsGwAIB0gIkNGE2NDA4M2QtN2VjNi00ZGViLWIxZmItODM3ZTg4OTZiNThl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=class&srpvid=7d1560505cbe007e&srepoch=1667655713&from_beach_sr=1&beach_sr_walking_distance=524&from=searchresults#hotelTmpl,"Dotée d'une piscine privée, d'un jardin, d'un barbecue et d'une terrasse, La Maison est une villa située à Bormes-les-Mimosas, à 2,3 km de La Favière. Cet hébergement indépendant bénéficie d'une connexion Wi-Fi gratuite.La villa comprend une télévision et une station d'accueil pour iPod, tandis que la cuisine entièrement équipée comporte un lave-vaisselle et un four micro-ondes. La salle de bains privative est pourvue d'une baignoire et d'une douche.Dans les environs, vous pourrez pratiquer la pêche ainsi que la randonnée à pied et à vélo.L'aéroport de Toulon - Hyères est implanté à 1 km. Le parking de l'établissement est accessible gratuitement. ","['9,0']","43.10386453,6.32871890","93, chemin du petit Fort  hameau de Cabasson, 83230 Bormes-les-Mimosas, France",None,None,858,43.10386453,6.32871890
0,https://www.booking.com/hotel/fr/cmaping-clau-mar-jo.fr.html?aid=304142&label=gen173nr-1DCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4AqDQmZsGwAIB0gIkNGE2NDA4M2QtN2VjNi00ZGViLWIxZmItODM3ZTg4OTZiNThl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=class&srpvid=7d1560505cbe007e&srepoch=1667655713&from_beach_sr=1&beach_sr_walking_distance=1493&from=searchresults#hotelTmpl,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Camping Clau Mar Jo!  pour économiser.Situé à Bormes-les-Mimosas, en région Provence-Alpes-Côte d'Azur, à 2 km de la mer Méditerranée, le Camping Clau Mar Jo met à votre disposition une connexion Wi-Fi payante dans l'ensemble de ses locaux.Tous les mobile homes comprennent une terrasse privée, un mobilier de jardin, un coin repas et une salle de bains privative pourvue d'une douche. Leur cuisine entièrement équipée dispose d'un micro-ondes et d'un réfrigérateur.Le Camping Clau Mar Jo se trouve à seulement 500 mètres d'un supermarché, à 3 km du Lavandou et à 21 km d'Hyères. Enfin, un parking privé est disponible gratuitement sur place. ","['7,7']","43.13461923,6.34677574","895 Chemin de Benat, 83230 Bormes-les-Mimosas, France",Tous les enfants sont les bienvenus.,Les animaux de compagnie sont admis sur demande (un supplément peut s'appliquer).,859,43.13461923,6.34677574
0,https://www.booking.com/hotel/fr/apartment-le-jardin-du-loderi-2.fr.html?aid=304142&label=gen173nr-1DCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4AqDQmZsGwAIB0gIkNGE2NDA4M2QtN2VjNi00ZGViLWIxZmItODM3ZTg4OTZiNThl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=class&srpvid=7d1560505cbe007e&srepoch=1667655713&from_beach_sr=1&beach_sr_walking_distance=2194&from=searchresults#hotelTmpl,"Situé à Bormes-les-Mimosas, à 2,3 km de la plage de l'Anglade et à 2,7 km de la plage de la Pointe de Gouron, L'Apartment Le Jardin du Loderi-2 dispose de la climatisation. Situé à 2,2 km de la Grande Plage, il propose un jardin et un parking privé gratuit.Cet appartement comprend une chambre, un salon, une télévision, une kitchenette équipée avec un coin repas ainsi qu'une salle de bains pourvue d'une douche et d'un lave-linge.La Favière se trouve à 2,4 km. L'aéroport de La Môle-Saint-Tropez, le plus proche, est implanté à 13 km. ","['8,5']","43.14470300,6.34307500","83230 Bormes-les-Mimosas, France",None,None,860,43.14470300,6.34307500
0,https://www.booking.com/hotel/fr/les-eucalyptus-bormes-les-mimosas.fr.html?aid=304142&label=gen173nr-1DCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4AqDQmZsGwAIB0gIkNGE2NDA4M2QtN2VjNi00ZGViLWIxZmItODM3ZTg4OTZiNThl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=class&srpvid=7d1560505cbe007e&srepoch=1667655713&from_beach_sr=1&beach_sr_walking_distance=433&from=searchresults#hotelTmpl,"Situé à Bormes-les-Mimosas, l'établissement Les Eucalyptus propose un jardin, une terrasse, une connexion Wi-Fi gratuite et une vue sur la piscine. Offrant une vue sur le jardin, il se trouve à 450 mètres de Gaou et à 600 mètres de Faviere.Cette villa comprend 3 chambres, une télévision, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine équipée comporte un lave-vaisselle et un micro-ondes. Les serviettes et le linge de lit sont fournis.Vous séjournerez à 1,7 km de la plage de la Pointe de Gouron et à 2,2 km de La Favière. L'aéroport le plus proche, celui de La Môle-Saint-Tropez, est situé à 24 km. ","['7,0']","43.11137830,6.35422130","Chemin des Arbousiers 5, 83230 Bormes-les-Mimosas, France",None,None,861,43.11137830,6.35422130
0,https://www.booking.com/hotel/fr/villa-bastide-de-la-mer.fr.html?aid=304142&label=gen173nr-1DCAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4AqDQmZsGwAIB0gIkNGE2NDA4M2QtN2VjNi00ZGViLWIxZmItODM3ZTg4OTZiNThl2AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=class&srpvid=7d1560505cbe007e&srepoch=1667655713&from_beach_sr=1&beach_sr_walking_distance=470&from=searchresults#hotelTmpl,"La Villa Bastide de la Mer est située à Bormes-les-Mimosas, à 450 mètres de Faviere, à moins de 1 km de la plage de la Pointe de Gouron et à 11 minutes à pied de la plage de l'Anglade. Vous profiterez d'une piscine privée et d'un parking privé gratuit.Cette villa comprend 4 chambres, une télévision, un lave-linge et 2 salles de bains pourvues d'une douche. Sa cuisine équipée comporte un lave-vaisselle et un micro-ondes.La Favière se trouve à 500 mètres. L'aéroport le plus proche, celui de La Môle-Saint-Tropez, est situé à 14 km. ","['8,0']","43.12046300,6.35400100","83230 Bormes-les-Mimosas, France",None,None,862,43.12046300,6.35400100
