,dt,visibility,pop,dt_txt,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.sea_level,main.grnd_level,main.humidity,main.temp_kf,clouds.all,wind.speed,wind.deg,wind.gust,rain.3h,sys.pod,mainweather.id,mainweather.main,mainweather.description,mainweather.icon,id,name,country,population,timezone,sunrise,sunset,coord.lat,coord.lon
0,1667595600,10000,0.28,2022-11-04 21:00:00,9.54,8.37,9.54,9.54,1014,1014,996,82,0.0,100,2.37,335,4.3,0.19,n,500,Rain,light rain,10n,2973783,Strasbourg,FR,15000,3600,1667283289,1667319013,48.5846,7.7507
0,1667606400,10000,0.11,2022-11-05 00:00:00,9.33,8.52,9.33,9.33,1015,1015,997,83,0.0,100,1.87,349,3.17,,n,804,Clouds,overcast clouds,04n,2973783,Strasbourg,FR,15000,3600,1667283289,1667319013,48.5846,7.7507
0,1667617200,10000,0.0,2022-11-05 03:00:00,7.92,6.98,7.92,7.92,1017,1017,999,88,0.0,100,1.78,334,2.2,,n,804,Clouds,overcast clouds,04n,2973783,Strasbourg,FR,15000,3600,1667283289,1667319013,48.5846,7.7507
0,1667628000,10000,0.0,2022-11-05 06:00:00,8.13,7.38,8.13,8.13,1018,1018,1000,84,0.0,99,1.62,315,2.4,,n,804,Clouds,overcast clouds,04n,2973783,Strasbourg,FR,15000,3600,1667283289,1667319013,48.5846,7.7507
0,1667638800,10000,0.0,2022-11-05 09:00:00,9.5,9.5,9.5,9.5,1020,1020,1002,74,0.0,100,1.25,302,1.77,,d,804,Clouds,overcast clouds,04d,2973783,Strasbourg,FR,15000,3600,1667283289,1667319013,48.5846,7.7507
0,1667649600,10000,0.0,2022-11-05 12:00:00,11.07,9.9,11.07,11.07,1021,1021,1003,64,0.0,100,1.05,346,1.67,,d,804,Clouds,overcast clouds,04d,2973783,Strasbourg,FR,15000,3600,1667283289,1667319013,48.5846,7.7507
0,1667660400,10000,0.0,2022-11-05 15:00:00,11.18,10.05,11.18,11.18,1021,1021,1003,65,0.0,38,1.44,69,1.7,,d,802,Clouds,scattered clouds,03d,2973783,Strasbourg,FR,15000,3600,1667283289,1667319013,48.5846,7.7507
0,1667671200,10000,0.0,2022-11-05 18:00:00,8.12,8.12,8.12,8.12,1022,1022,1003,76,0.0,25,1.29,61,1.34,,n,802,Clouds,scattered clouds,03n,2973783,Strasbourg,FR,15000,3600,1667283289,1667319013,48.5846,7.7507
0,1667682000,10000,0.0,2022-11-05 21:00:00,7.17,7.17,7.17,7.17,1022,1022,1004,80,0.0,49,0.62,78,0.82,,n,802,Clouds,scattered clouds,03n,2973783,Strasbourg,FR,15000,3600,1667283289,1667319013,48.5846,7.7507
0,1667692800,10000,0.0,2022-11-06 00:00:00,6.54,6.54,6.54,6.54,1022,1022,1003,83,0.0,75,0.49,51,0.71,,n,803,Clouds,broken clouds,04n,2973783,Strasbourg,FR,15000,3600,1667283289,1667319013,48.5846,7.7507
0,1667703600,10000,0.0,2022-11-06 03:00:00,5.73,5.73,5.73,5.73,1020,1020,1002,85,0.0,96,0.91,162,1.13,,n,804,Clouds,overcast clouds,04n,2973783,Strasbourg,FR,15000,3600,1667283289,1667319013,48.5846,7.7507
0,1667714400,10000,0.0,2022-11-06 06:00:00,5.07,5.07,5.07,5.07,1020,1020,1001,87,0.0,90,0.72,287,0.94,,n,804,Clouds,overcast clouds,04n,2973783,Strasbourg,FR,15000,3600,1667283289,1667319013,48.5846,7.7507
0,1667725200,10000,0.0,2022-11-06 09:00:00,7.86,7.33,7.86,7.86,1019,1019,1001,73,0.0,100,1.4,182,1.96,,d,804,Clouds,overcast clouds,04d,2973783,Strasbourg,FR,15000,3600,1667283289,1667319013,48.5846,7.7507
0,1667304000,10000,0.24,2022-11-01 12:00:00,15.37,14.4,14.39,15.37,1021,1021,945,55,0.98,40,3.17,258,6.32,,d,802,Clouds,scattered clouds,03d,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667314800,10000,0.02,2022-11-01 15:00:00,14.48,13.5,12.7,14.48,1021,1021,944,58,1.78,49,1.72,254,3.12,,d,802,Clouds,scattered clouds,03d,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667325600,10000,0.0,2022-11-01 18:00:00,10.54,9.61,8.13,10.54,1022,1022,945,75,2.41,46,1.86,253,1.76,,n,802,Clouds,scattered clouds,03n,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667336400,10000,0.0,2022-11-01 21:00:00,7.19,6.07,7.19,7.19,1024,1024,945,86,0.0,22,1.84,239,1.79,,n,801,Clouds,few clouds,02n,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667347200,10000,0.0,2022-11-02 00:00:00,7.25,5.84,7.25,7.25,1024,1024,945,84,0.0,51,2.16,218,3.37,,n,803,Clouds,broken clouds,04n,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667358000,10000,0.0,2022-11-02 03:00:00,6.9,5.16,6.9,6.9,1024,1024,945,87,0.0,99,2.49,223,4.06,,n,804,Clouds,overcast clouds,04n,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667368800,10000,0.0,2022-11-02 06:00:00,6.84,5.26,6.84,6.84,1025,1025,946,88,0.0,93,2.28,228,4.35,,n,804,Clouds,overcast clouds,04n,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667379600,10000,0.13,2022-11-02 09:00:00,9.55,8.88,9.55,9.55,1026,1026,948,76,0.0,100,1.76,243,4.63,,d,804,Clouds,overcast clouds,04d,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667390400,10000,0.02,2022-11-02 12:00:00,11.69,10.48,11.69,11.69,1025,1025,947,60,0.0,95,1.43,255,3.69,,d,804,Clouds,overcast clouds,04d,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667401200,10000,0.0,2022-11-02 15:00:00,10.59,9.58,10.59,10.59,1024,1024,946,72,0.0,35,1.51,151,2.5,,d,802,Clouds,scattered clouds,03d,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667412000,10000,0.0,2022-11-02 18:00:00,6.6,5.95,6.6,6.6,1024,1024,945,90,0.0,62,1.36,240,1.4,,n,803,Clouds,broken clouds,04n,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667422800,10000,0.0,2022-11-02 21:00:00,5.61,5.61,5.61,5.61,1023,1023,944,88,0.0,80,1.2,213,1.17,,n,803,Clouds,broken clouds,04n,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667433600,10000,0.0,2022-11-03 00:00:00,5.84,5.84,5.84,5.84,1022,1022,943,86,0.0,90,1.28,223,1.29,,n,804,Clouds,overcast clouds,04n,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667444400,10000,0.0,2022-11-03 03:00:00,5.6,4.41,5.6,5.6,1020,1020,941,89,0.0,94,1.68,195,1.8,,n,804,Clouds,overcast clouds,04n,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667455200,10000,0.0,2022-11-03 06:00:00,5.64,4.45,5.64,5.64,1018,1018,940,88,0.0,97,1.69,190,2.08,,n,804,Clouds,overcast clouds,04n,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667466000,10000,0.0,2022-11-03 09:00:00,9.41,8.44,9.41,9.41,1016,1016,939,72,0.0,100,2.08,181,3.63,,d,804,Clouds,overcast clouds,04d,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667476800,10000,0.0,2022-11-03 12:00:00,11.25,10.13,11.25,11.25,1013,1013,936,65,0.0,100,2.31,176,4.07,,d,804,Clouds,overcast clouds,04d,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667487600,10000,0.0,2022-11-03 15:00:00,10.25,9.29,10.25,10.25,1010,1010,933,75,0.0,100,1.49,178,2.44,,d,804,Clouds,overcast clouds,04d,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667498400,10000,0.39,2022-11-03 18:00:00,9.27,8.88,9.27,9.27,1009,1009,932,75,0.0,100,1.44,225,2.75,0.15,n,500,Rain,light rain,10n,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667509200,10000,1.0,2022-11-03 21:00:00,8.47,6.37,8.47,8.47,1007,1007,930,87,0.0,100,3.52,162,10.36,4.4,n,501,Rain,moderate rain,10n,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667520000,8273,1.0,2022-11-04 00:00:00,7.63,4.38,7.63,7.63,1008,1008,930,89,0.0,100,5.62,240,12.5,3.97,n,501,Rain,moderate rain,10n,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667530800,10000,1.0,2022-11-04 03:00:00,6.26,4.23,6.26,6.26,1010,1010,932,87,0.0,100,2.71,228,7.99,0.91,n,500,Rain,light rain,10n,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667541600,10000,0.98,2022-11-04 06:00:00,5.77,3.57,5.77,5.77,1010,1010,932,83,0.0,100,2.81,222,5.43,0.1,n,500,Rain,light rain,10n,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667552400,10000,0.0,2022-11-04 09:00:00,6.79,5.14,6.79,6.79,1010,1010,932,79,0.0,100,2.35,192,4.74,,d,804,Clouds,overcast clouds,04d,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667563200,10000,0.26,2022-11-04 12:00:00,6.67,6.04,6.67,6.67,1009,1009,932,83,0.0,100,1.35,181,2.4,0.18,d,500,Rain,light rain,10d,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667574000,10000,0.42,2022-11-04 15:00:00,6.14,6.14,6.14,6.14,1010,1010,932,88,0.0,100,0.75,278,0.93,0.36,d,500,Rain,light rain,10d,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667584800,10000,0.2,2022-11-04 18:00:00,5.69,4.92,5.69,5.69,1011,1011,933,87,0.0,100,1.36,333,1.29,,n,804,Clouds,overcast clouds,04n,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667595600,10000,0.0,2022-11-04 21:00:00,5.59,4.62,5.59,5.59,1014,1014,935,88,0.0,100,1.5,329,2.38,,n,804,Clouds,overcast clouds,04n,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667606400,10000,0.0,2022-11-05 00:00:00,5.35,5.35,5.35,5.35,1015,1015,937,89,0.0,100,1.12,309,1.17,,n,804,Clouds,overcast clouds,04n,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667617200,10000,0.0,2022-11-05 03:00:00,4.32,3.27,4.32,4.32,1017,1017,938,92,0.0,100,1.43,311,1.42,,n,804,Clouds,overcast clouds,04n,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667628000,10000,0.0,2022-11-05 06:00:00,2.97,1.53,2.97,2.97,1019,1019,939,94,0.0,84,1.57,303,1.4,,n,803,Clouds,broken clouds,04n,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667638800,10000,0.0,2022-11-05 09:00:00,6.09,6.09,6.09,6.09,1021,1021,942,81,0.0,85,0.92,302,1.2,,d,804,Clouds,overcast clouds,04d,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667649600,10000,0.0,2022-11-05 12:00:00,8.12,8.12,8.12,8.12,1021,1021,943,64,0.0,90,1.23,50,2.18,,d,804,Clouds,overcast clouds,04d,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667660400,10000,0.0,2022-11-05 15:00:00,7.63,7.63,7.63,7.63,1021,1021,942,67,0.0,26,1.09,59,1.18,,d,802,Clouds,scattered clouds,03d,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667671200,10000,0.0,2022-11-05 18:00:00,3.7,3.7,3.7,3.7,1022,1022,942,80,0.0,18,0.75,318,0.96,,n,801,Clouds,few clouds,02n,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667682000,10000,0.0,2022-11-05 21:00:00,3.27,3.27,3.27,3.27,1022,1022,943,81,0.0,70,0.8,302,0.87,,n,803,Clouds,broken clouds,04n,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667692800,10000,0.0,2022-11-06 00:00:00,2.97,2.97,2.97,2.97,1022,1022,942,85,0.0,85,0.72,301,0.72,,n,804,Clouds,overcast clouds,04n,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667703600,10000,0.0,2022-11-06 03:00:00,2.04,2.04,2.04,2.04,1020,1020,941,91,0.0,97,0.34,174,0.45,,n,804,Clouds,overcast clouds,04n,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667714400,10000,0.0,2022-11-06 06:00:00,1.76,1.76,1.76,1.76,1020,1020,940,92,0.0,79,1.02,284,1.0,,n,803,Clouds,broken clouds,04n,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667725200,10000,0.0,2022-11-06 09:00:00,4.95,4.95,4.95,4.95,1019,1019,940,78,0.0,91,1.13,184,1.47,,d,804,Clouds,overcast clouds,04d,6441605,Saint-Hippolyte,FR,1049,3600,1667283340,1667319157,48.2495,7.3455
0,1667304000,10000,0.37,2022-11-01 12:00:00,18.33,17.65,17.95,18.33,1021,1021,998,55,0.38,40,3.11,235,5.97,,d,802,Clouds,scattered clouds,03d,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667314800,10000,0.03,2022-11-01 15:00:00,17.5,16.85,15.83,17.5,1021,1021,998,59,1.67,51,2.23,208,3.73,,d,803,Clouds,broken clouds,04d,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667325600,10000,0.0,2022-11-01 18:00:00,13.68,13.04,11.36,13.68,1022,1022,999,74,2.32,51,1.9,235,2.67,,n,803,Clouds,broken clouds,04n,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667336400,10000,0.0,2022-11-01 21:00:00,10.4,9.77,10.4,10.4,1024,1024,1000,87,0.0,29,1.82,231,2.42,,n,802,Clouds,scattered clouds,03n,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667347200,10000,0.0,2022-11-02 00:00:00,10.33,9.69,10.33,10.33,1024,1024,1000,87,0.0,50,2.35,213,3.66,,n,802,Clouds,scattered clouds,03n,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667358000,10000,0.0,2022-11-02 03:00:00,9.93,8.64,9.93,9.93,1024,1024,1000,90,0.0,100,2.65,214,4.6,,n,804,Clouds,overcast clouds,04n,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667368800,10000,0.0,2022-11-02 06:00:00,9.71,8.32,9.71,9.71,1025,1025,1001,89,0.0,94,2.74,207,4.57,,n,804,Clouds,overcast clouds,04n,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667379600,10000,0.13,2022-11-02 09:00:00,11.86,11.19,11.86,11.86,1026,1026,1002,80,0.0,100,1.97,222,3.86,,d,804,Clouds,overcast clouds,04d,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667390400,10000,0.02,2022-11-02 12:00:00,14.97,14.14,14.97,14.97,1025,1025,1002,62,0.0,91,1.42,188,3.04,,d,804,Clouds,overcast clouds,04d,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667401200,10000,0.0,2022-11-02 15:00:00,13.85,13.17,13.85,13.85,1024,1024,1000,72,0.0,22,1.88,157,2.96,,d,801,Clouds,few clouds,02d,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667412000,10000,0.0,2022-11-02 18:00:00,9.73,9.46,9.73,9.73,1024,1024,1000,88,0.0,55,1.39,235,1.68,,n,803,Clouds,broken clouds,04n,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667422800,10000,0.0,2022-11-02 21:00:00,8.84,8.5,8.84,8.84,1023,1023,999,86,0.0,59,1.35,224,1.45,,n,803,Clouds,broken clouds,04n,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667433600,10000,0.0,2022-11-03 00:00:00,8.9,8.2,8.9,8.9,1022,1022,998,88,0.0,78,1.69,220,1.71,,n,803,Clouds,broken clouds,04n,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667444400,10000,0.0,2022-11-03 03:00:00,8.61,7.8,8.61,8.61,1020,1020,996,90,0.0,82,1.75,204,1.86,,n,803,Clouds,broken clouds,04n,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667455200,10000,0.0,2022-11-03 06:00:00,8.63,7.59,8.63,8.63,1019,1019,995,88,0.0,91,2.01,208,2.4,,n,804,Clouds,overcast clouds,04n,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667466000,10000,0.0,2022-11-03 09:00:00,12.2,11.38,12.2,12.2,1017,1017,993,73,0.0,100,2.58,192,4.18,,d,804,Clouds,overcast clouds,04d,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667476800,10000,0.0,2022-11-03 12:00:00,14.15,13.32,14.15,14.15,1013,1013,990,65,0.0,100,2.8,191,4.6,,d,804,Clouds,overcast clouds,04d,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667487600,10000,0.0,2022-11-03 15:00:00,13.88,13.23,13.88,13.88,1010,1010,987,73,0.0,99,1.57,214,2.76,,d,804,Clouds,overcast clouds,04d,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667498400,10000,0.23,2022-11-03 18:00:00,12.24,11.56,12.24,12.24,1009,1009,986,78,0.0,98,1.88,216,4.09,0.21,n,500,Rain,light rain,10n,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667509200,9580,1.0,2022-11-03 21:00:00,11.07,10.63,11.07,11.07,1007,1007,984,92,0.0,100,2.39,166,7.12,5.15,n,501,Rain,moderate rain,10n,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667520000,7762,1.0,2022-11-04 00:00:00,10.8,10.18,10.8,10.8,1008,1008,985,86,0.0,100,5.48,241,11.6,5.08,n,501,Rain,moderate rain,10n,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667530800,10000,1.0,2022-11-04 03:00:00,9.42,7.8,9.42,9.42,1010,1010,986,87,0.0,100,3.02,209,6.44,1.01,n,500,Rain,light rain,10n,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667541600,10000,0.78,2022-11-04 06:00:00,8.76,6.89,8.76,8.76,1010,1010,987,83,0.0,100,3.23,206,5.65,,n,804,Clouds,overcast clouds,04n,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667552400,10000,0.0,2022-11-04 09:00:00,9.6,8.0,9.6,9.6,1010,1010,987,81,0.0,100,3.06,194,5.07,,d,804,Clouds,overcast clouds,04d,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667563200,10000,0.28,2022-11-04 12:00:00,9.89,9.28,9.89,9.89,1009,1009,986,81,0.0,100,1.75,191,2.85,0.16,d,500,Rain,light rain,10d,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667574000,10000,0.51,2022-11-04 15:00:00,9.47,9.47,9.47,9.47,1010,1010,986,85,0.0,100,0.54,296,1.05,0.27,d,500,Rain,light rain,10d,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667584800,10000,0.34,2022-11-04 18:00:00,9.04,9.04,9.04,9.04,1011,1011,988,85,0.0,100,1.27,342,1.37,,n,804,Clouds,overcast clouds,04n,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667595600,10000,0.01,2022-11-04 21:00:00,8.92,8.27,8.92,8.92,1014,1014,990,86,0.0,100,1.64,351,2.6,,n,804,Clouds,overcast clouds,04n,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667606400,10000,0.29,2022-11-05 00:00:00,8.2,8.2,8.2,8.2,1015,1015,992,88,0.0,100,0.94,344,1.64,0.12,n,500,Rain,light rain,10n,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667617200,10000,0.07,2022-11-05 03:00:00,7.51,7.01,7.51,7.51,1017,1017,993,89,0.0,100,1.34,323,1.39,,n,804,Clouds,overcast clouds,04n,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667628000,10000,0.07,2022-11-05 06:00:00,6.14,5.23,6.14,6.14,1019,1019,995,93,0.0,89,1.51,317,1.49,,n,804,Clouds,overcast clouds,04n,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667638800,10000,0.01,2022-11-05 09:00:00,9.08,9.08,9.08,9.08,1021,1021,997,82,0.0,67,1.13,346,1.95,,d,803,Clouds,broken clouds,04d,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667649600,10000,0.0,2022-11-05 12:00:00,10.97,9.82,10.97,10.97,1021,1021,997,65,0.0,83,1.75,29,2.88,,d,803,Clouds,broken clouds,04d,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667660400,10000,0.0,2022-11-05 15:00:00,10.6,9.52,10.6,10.6,1021,1021,997,69,0.0,23,1.53,38,2.12,,d,801,Clouds,few clouds,02d,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667671200,10000,0.0,2022-11-05 18:00:00,6.85,6.85,6.85,6.85,1022,1022,998,81,0.0,16,1.04,337,1.27,,n,801,Clouds,few clouds,02n,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667682000,10000,0.0,2022-11-05 21:00:00,6.32,6.32,6.32,6.32,1022,1022,998,81,0.0,62,1.19,328,1.25,,n,803,Clouds,broken clouds,04n,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667692800,10000,0.0,2022-11-06 00:00:00,5.94,5.94,5.94,5.94,1022,1022,998,84,0.0,81,1.03,319,1.01,,n,803,Clouds,broken clouds,04n,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667703600,10000,0.0,2022-11-06 03:00:00,5.02,5.02,5.02,5.02,1020,1020,996,90,0.0,92,0.33,329,0.6,,n,804,Clouds,overcast clouds,04n,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667714400,10000,0.0,2022-11-06 06:00:00,4.74,4.74,4.74,4.74,1020,1020,996,90,0.0,72,1.33,293,1.24,,n,803,Clouds,broken clouds,04n,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667725200,10000,0.0,2022-11-06 09:00:00,7.87,7.87,7.87,7.87,1019,1019,995,78,0.0,94,1.24,203,1.69,,d,804,Clouds,overcast clouds,04d,3024297,Colmar,FR,65405,3600,1667283313,1667319177,48.0778,7.358
0,1667304000,10000,0.36,2022-11-01 12:00:00,18.42,17.75,17.79,18.42,1021,1021,998,55,0.63,40,2.89,235,5.95,,d,802,Clouds,scattered clouds,03d,3020324,Eguisheim,FR,1543,3600,1667283321,1667319194,48.0448,7.308
0,1667314800,10000,0.02,2022-11-01 15:00:00,17.54,16.86,15.77,17.54,1021,1021,997,58,1.77,52,1.89,212,3.1,,d,803,Clouds,broken clouds,04d,3020324,Eguisheim,FR,1543,3600,1667283321,1667319194,48.0448,7.308
0,1667325600,10000,0.0,2022-11-01 18:00:00,13.68,13.04,11.31,13.68,1022,1022,999,74,2.37,53,1.89,247,2.34,,n,803,Clouds,broken clouds,04n,3020324,Eguisheim,FR,1543,3600,1667283321,1667319194,48.0448,7.308
0,1667336400,10000,0.0,2022-11-01 21:00:00,10.47,9.82,10.47,10.47,1024,1024,1000,86,0.0,27,1.72,243,2.1,,n,802,Clouds,scattered clouds,03n,3020324,Eguisheim,FR,1543,3600,1667283321,1667319194,48.0448,7.308
0,1667347200,10000,0.0,2022-11-02 00:00:00,10.47,9.82,10.47,10.47,1024,1024,1000,86,0.0,50,2.2,220,3.24,,n,802,Clouds,scattered clouds,03n,3020324,Eguisheim,FR,1543,3600,1667283321,1667319194,48.0448,7.308
0,1667358000,10000,0.0,2022-11-02 03:00:00,9.99,8.88,9.99,9.99,1024,1024,1000,90,0.0,100,2.4,221,3.79,,n,804,Clouds,overcast clouds,04n,3020324,Eguisheim,FR,1543,3600,1667283321,1667319194,48.0448,7.308
0,1667368800,10000,0.0,2022-11-02 06:00:00,9.71,8.54,9.71,9.71,1025,1025,1001,89,0.0,97,2.41,215,3.61,,n,804,Clouds,overcast clouds,04n,3020324,Eguisheim,FR,1543,3600,1667283321,1667319194,48.0448,7.308
0,1667379600,10000,0.14,2022-11-02 09:00:00,11.79,11.17,11.79,11.79,1026,1026,1002,82,0.0,100,1.67,230,3.23,,d,804,Clouds,overcast clouds,04d,3020324,Eguisheim,FR,1543,3600,1667283321,1667319194,48.0448,7.308
0,1667390400,10000,0.03,2022-11-02 12:00:00,15.26,14.43,15.26,15.26,1025,1025,1001,61,0.0,91,1.17,185,3.03,,d,804,Clouds,overcast clouds,04d,3020324,Eguisheim,FR,1543,3600,1667283321,1667319194,48.0448,7.308
0,1667401200,10000,0.0,2022-11-02 15:00:00,14.01,13.32,14.01,14.01,1024,1024,1000,71,0.0,16,1.53,154,2.43,,d,801,Clouds,few clouds,02d,3020324,Eguisheim,FR,1543,3600,1667283321,1667319194,48.0448,7.308
0,1667412000,10000,0.0,2022-11-02 18:00:00,9.74,9.47,9.74,9.74,1024,1024,1000,87,0.0,52,1.39,255,1.58,,n,803,Clouds,broken clouds,04n,3020324,Eguisheim,FR,1543,3600,1667283321,1667319194,48.0448,7.308
0,1667422800,10000,0.0,2022-11-02 21:00:00,8.96,8.96,8.96,8.96,1023,1023,999,85,0.0,60,1.27,237,1.35,,n,803,Clouds,broken clouds,04n,3020324,Eguisheim,FR,1543,3600,1667283321,1667319194,48.0448,7.308
0,1667433600,10000,0.0,2022-11-03 00:00:00,9.1,8.46,9.1,9.1,1022,1022,997,88,0.0,78,1.66,228,1.62,,n,803,Clouds,broken clouds,04n,3020324,Eguisheim,FR,1543,3600,1667283321,1667319194,48.0448,7.308
0,1667444400,10000,0.0,2022-11-03 03:00:00,8.88,8.3,8.88,8.88,1020,1020,996,89,0.0,84,1.57,212,1.6,,n,803,Clouds,broken clouds,04n,3020324,Eguisheim,FR,1543,3600,1667283321,1667319194,48.0448,7.308
